what,kind,bundleId,bundleVersion,description,time
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1287146107632
java.specification.version,sysinfo,,,"1.6",1287146107632
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1287146107632
java.version,sysinfo,,,"1.6.0_20",1287146107632
java.vm.info,sysinfo,,,"mixed mode, sharing",1287146107632
java.vm.name,sysinfo,,,"OpenJDK Client VM",1287146107632
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1287146107632
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1287146107632
java.vm.specification.version,sysinfo,,,"1.0",1287146107632
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1287146107632
java.vm.version,sysinfo,,,"17.0-b16",1287146107632
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1287146107902
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1287146107931
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1287146108097
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1287146108259
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1287146108268
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1287146108357
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1287146108378
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1287146130339
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287146133394
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287147980555
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287147987118
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287147996094
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287147997366
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287147998120
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1287148003199
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148006359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148008053
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148026059
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148067903
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148068582
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148069123
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148069697
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148084242
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148084831
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148085426
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148086080
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148087275
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148093800
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148141100
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1287148146246
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1287148158359
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1287148159334
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1287148159673
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1287148159707
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1287148159744
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148162146
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148169759
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148170198
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148170664
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148171088
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148171779
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148172229
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148205320
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148209716
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148217898
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148220225
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148227439
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148229698
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148326737
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1287148345939
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1287148346023
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1287148350137
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1287148350138
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1287148350192
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1287148358603
opened,view,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui.views.MakeView",1287148361992
activated,view,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui.views.MakeView",1287148362006
opened,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1287148372001
activated,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1287148372071
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1287148374292
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1287148378853
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1287148381655
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1287148383064
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1287148384986
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1287148386465
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148386775
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148388219
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1287148390009
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148391937
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1287148392059
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148392075
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1287148392107
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1287148393062
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1287148393386
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1287148393414
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1287148393424
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1287148393451
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148393569
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148405454
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1287148405551
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148407776
error,log,,,"Error logged from Debug Core: ",1287148409236
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148410580
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148411065
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148415050
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1287148418010
