what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1292552554684
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1292552554685
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1292552554687
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1292552554687
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1292552554688
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1292552554689
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1292552554700
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1292552554701
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1292552554702
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1292552554702
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1292552554703
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1292552554705
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1292552554706
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1292552554707
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1292552554707
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1292552554708
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1292552554709
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1292552554710
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1292552554711
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1292552554711
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1292552554712
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1292552554713
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1292552554722
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1292552554723
started,bundle,com.python.pydev,1.4.8.2881,"com.python.pydev",1292552554723
started,bundle,com.python.pydev.analysis,1.4.8.2881,"com.python.pydev.analysis",1292552554723
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1292552554724
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1292552554725
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1292552554732
started,bundle,org.python.pydev,1.4.8.2881,"org.python.pydev",1292552554732
started,bundle,org.python.pydev.core,1.4.8.2881,"org.python.pydev.core",1292552554733
started,bundle,org.python.pydev.parser,1.4.8.2881,"org.python.pydev.parser",1292552554733
started,bundle,com.mbartl.eclipse.viplugin.statusbar,1.0.5,"com.mbartl.eclipse.viplugin.statusbar",1292552554736
started,bundle,com.mbartl.viplugin.eclipse.layer,1.20.1,"com.mbartl.viplugin.eclipse.layer",1292552554737
os,sysinfo,,,"linux",1292552554741
arch,sysinfo,,,"x86",1292552554741
ws,sysinfo,,,"gtk",1292552554741
locale,sysinfo,,,"zh_CN",1292552554741
processors,sysinfo,,,"2",1292552554741
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1292552554741
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1292552554741
java.specification.name,sysinfo,,,"Java Platform API Specification",1292552554741
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1292552554741
java.specification.version,sysinfo,,,"1.6",1292552554741
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1292552554741
java.version,sysinfo,,,"1.6.0_22",1292552554741
java.vm.info,sysinfo,,,"mixed mode, sharing",1292552554741
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1292552554741
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1292552554741
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1292552554741
java.vm.specification.version,sysinfo,,,"1.0",1292552554741
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1292552554741
java.vm.version,sysinfo,,,"17.1-b03",1292552554741
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552559249
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552560644
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552561050
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1292552563449
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1292552563508
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1292552563516
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1292552563656
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1292552563804
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1292552565572
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleBlockSelectionMode",1292552574571
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleBlockSelectionMode",1292552575163
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleShowWhitespaceCharacters",1292552575987
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleShowWhitespaceCharacters",1292552577864
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleShowWhitespaceCharacters",1292552578349
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleShowWhitespaceCharacters",1292552579968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552599463
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.customizePerspective",1292552630346
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552630439
opened,view,org.python.pydev,1.4.8.2881,"org.python.pydev.navigator.view",1292552649562
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1292552649615
activated,perspective,org.python.pydev,1.4.8.2881,"org.python.pydev.ui.PythonPerspective",1292552649673
error,log,,,"Required filter org.eclipse.ui.navigator.resources.filters.workingSet is not present. Working set support will not function correctly.",1292552649773
error,log,,,"",1292552649774
activated,perspective,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.CPerspective",1292552652145
started,bundle,org.python.pydev.debug,1.4.8.2881,"org.python.pydev.debug",1292552656536
started,bundle,org.python.pydev.customizations,1.4.8.2881,"org.python.pydev.customizations",1292552656538
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1292552692700
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552699702
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552700142
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552700502
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552719531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552720049
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552720695
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552722274
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552722764
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552723178
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552723714
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552724587
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552727761
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552730565
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552842369
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1292552848353
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552857938
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.help.aboutAction",1292552859006
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552859061
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552860176
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1292552861709
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292552862044
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1292552863004
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1292552863127
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1292552863128
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1292552863128
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1292552863129
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1292552863130
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1292552863131
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1292552863132
