what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1290838276859
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1290838276859
started,bundle,com.python.pydev,1.4.8.2881,"com.python.pydev",1290838276859
started,bundle,com.python.pydev.analysis,1.4.8.2881,"com.python.pydev.analysis",1290838276859
started,bundle,com.python.pydev.codecompletion,1.4.8.2881,"com.python.pydev.codecompletion",1290838276859
started,bundle,com.python.pydev.refactoring,1.4.8.2881,"com.python.pydev.refactoring",1290838276859
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1290838276859
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1290838276859
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1290838276859
started,bundle,org.python.pydev,1.4.8.2881,"org.python.pydev",1290838276859
started,bundle,org.python.pydev.core,1.4.8.2881,"org.python.pydev.core",1290838276859
started,bundle,org.python.pydev.debug,1.4.8.2881,"org.python.pydev.debug",1290838276859
started,bundle,org.python.pydev.jython,1.4.8.2881,"org.python.pydev.jython",1290838276859
started,bundle,org.python.pydev.parser,1.4.8.2881,"org.python.pydev.parser",1290838276859
os,sysinfo,,,"linux",1290838276863
arch,sysinfo,,,"x86",1290838276863
ws,sysinfo,,,"gtk",1290838276863
locale,sysinfo,,,"zh_CN",1290838276863
processors,sysinfo,,,"2",1290838276864
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1290838276864
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1290838276864
java.specification.name,sysinfo,,,"Java Platform API Specification",1290838276864
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1290838276864
java.specification.version,sysinfo,,,"1.6",1290838276864
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1290838276864
java.version,sysinfo,,,"1.6.0_22",1290838276864
java.vm.info,sysinfo,,,"mixed mode, sharing",1290838276864
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1290838276864
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1290838276864
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1290838276864
java.vm.specification.version,sysinfo,,,"1.0",1290838276864
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1290838276864
java.vm.version,sysinfo,,,"17.1-b03",1290838276864
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1290838276945
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1290838277045
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1290838277315
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1290838277496
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1290838277547
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1290838277720
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1290838277763
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1290838277959
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1290838278364
